product_id,brand,product_name,category,review_count,avg_rating,repurchase_rate,photo_review_rate,profile_review_rate,review_confidence,review_signal_score,rating_signal_score,repurchase_signal_score,confidence_signal_score,review_signal_reason
prod_oy_a000000231779,라로슈포제,[7월 올영픽/본품 50%용량 추가 증정] 라로슈포제 시카플라스트 리페어 에센스 30ml 기획 (+7.5ml*2ea),serum,255,4.718,0.0784,0.1647,0.3529,high,62.22,85.90,7.84,100.00,"평균별점 4.718, 리뷰 255건, 재구매율 0.0784, 프로필라벨율 0.3529"
prod_oy_a000000148729,디오디너리,[차세대레티놀] 디오디너리 그랜액티브 레티노이드 2% 에멀전 30ml,lotion,251,4.681,0.1952,0.1594,0.2550,high,63.00,84.05,19.52,100.00,"평균별점 4.681, 리뷰 251건, 재구매율 0.1952, 프로필라벨율 0.2550"
prod_oy_a000000117807,바이오더마,바이오더마 하이드라비오 크림 50ml,cream,249,4.635,0.1486,0.1365,0.2410,high,60.50,81.75,14.86,100.00,"평균별점 4.635, 리뷰 249건, 재구매율 0.1486, 프로필라벨율 0.2410"
prod_oy_a000000231539,키엘,16년연속 NO.1 키엘 수분 장벽 크림 150ml,cream,248,4.802,0.0605,0.1774,0.2419,high,63.75,90.10,6.05,100.00,"평균별점 4.802, 리뷰 248건, 재구매율 0.0605, 프로필라벨율 0.2419"
prod_oy_a000000241852,에스티로더,[피부노화개선] 에스티로더 갈색병 세럼 30ml 기획/단품,serum,248,4.887,0.1290,0.1089,0.3306,high,67.21,94.35,12.90,100.00,"평균별점 4.887, 리뷰 248건, 재구매율 0.1290, 프로필라벨율 0.3306"
prod_oy_a000000250711,넘버즈인,[화잘먹] 넘버즈인 3번 보들보들 퍼스트 결부스팅 토너 200ml 기획 (+50ml),toner,247,4.789,0.0162,0.1538,0.3279,high,62.70,89.45,1.62,100.00,"평균별점 4.789, 리뷰 247건, 재구매율 0.0162, 프로필라벨율 0.3279"
prod_oy_a000000224917,리쥬란,(30시간 보습지속/약산성 pH크림 장벽케어)리쥬란 더마힐러 모이스처 크림 60g [한정기획(+10g)/기획],cream,245,4.735,0.1510,0.1347,0.3673,high,63.92,86.75,15.10,100.00,"평균별점 4.735, 리뷰 245건, 재구매율 0.1510, 프로필라벨율 0.3673"
prod_oy_a000000208735,아렌시아,[잡티미백 집중케어 / 화제의 쿨톤 세럼] 아렌시아 홀리 히솝 세럼 30 50g,serum,243,4.634,0.0658,0.1399,0.3580,high,59.44,81.70,6.58,100.00,"평균별점 4.634, 리뷰 243건, 재구매율 0.0658, 프로필라벨율 0.3580"
prod_oy_a000000250593,셀퓨전씨,[핑구콜라보] 셀퓨전씨 포스트 알파 쿨링 펩타이드 앰플 30ml 기획 (+앰플 10ml),serum,243,4.621,0.0123,0.1193,0.4733,high,58.38,81.05,1.23,100.00,"평균별점 4.621, 리뷰 243건, 재구매율 0.0123, 프로필라벨율 0.4733"
prod_oy_a000000199824,랩시리즈,랩시리즈 데일리 레스큐 워터로션 200ml 단품/기획 (+60ml 추가증정),toner,242,4.855,0.0744,0.1860,0.2438,high,65.58,92.75,7.44,100.00,"평균별점 4.855, 리뷰 242건, 재구매율 0.0744, 프로필라벨율 0.2438"
prod_oy_a000000188120,라운드랩,[보습장벽] 라운드랩 약콩 판테놀 앰플 50ml 기획 (+약콩 크림 20ml),serum,241,4.734,0.1245,0.1162,0.2988,high,62.83,86.70,12.45,100.00,"평균별점 4.734, 리뷰 241건, 재구매율 0.1245, 프로필라벨율 0.2988"
prod_oy_a000000229464,디퍼,[수분광채/화잘먹세럼] 디퍼 히알루론산 히알큐브 세콜지 수분 세럼 50ml,serum,241,4.917,0.1037,0.1909,0.4191,high,68.80,95.85,10.37,100.00,"평균별점 4.917, 리뷰 241건, 재구매율 0.1037, 프로필라벨율 0.4191"
prod_oy_a000000250103,이지듀,이지듀 EGFx 다운타임 크림 60ml 기획(+오인트 겔 5ml),cream,240,4.804,0.0833,0.1542,0.3792,high,64.71,90.20,8.33,100.00,"평균별점 4.804, 리뷰 240건, 재구매율 0.0833, 프로필라벨율 0.3792"
prod_oy_a000000250106,이지듀,이지듀 EGFx 다운타임 오인트 겔 15ml 기획(+크림 7ml),cream,240,4.804,0.0833,0.1542,0.3792,high,64.71,90.20,8.33,100.00,"평균별점 4.804, 리뷰 240건, 재구매율 0.0833, 프로필라벨율 0.3792"
prod_oy_a000000126470,유세린,[장벽크림] 유세린 울트라 센서티브 리페어 크림 50ml,cream,237,4.684,0.1603,0.1772,0.2996,high,62.79,84.20,16.03,100.00,"평균별점 4.684, 리뷰 237건, 재구매율 0.1603, 프로필라벨율 0.2996"
prod_oy_a000000159225,달바,[민낯광채/겉광속쫀] 달바 더블 레이어 리바이탈라이징 세럼 30ml,serum,237,4.688,0.0970,0.1308,0.3207,high,61.27,84.40,9.70,100.00,"평균별점 4.688, 리뷰 237건, 재구매율 0.0970, 프로필라벨율 0.3207"
prod_oy_a000000231352,스킨푸드,[리필기획] 스킨푸드 캐롯 카로틴 모이스트 이펙터 리필기획 (55ml+52ml),serum,236,4.775,0.1144,0.1737,0.3178,high,64.43,88.75,11.44,100.00,"평균별점 4.775, 리뷰 236건, 재구매율 0.1144, 프로필라벨율 0.3178"
prod_oy_a000000174356,아벤느,[수분/진정]아벤느 클리낭스 아쿠아크림-인-젤 수분 크림 50ml,cream,235,4.698,0.1149,0.1362,0.2894,high,61.80,84.90,11.49,100.00,"평균별점 4.698, 리뷰 235건, 재구매율 0.1149, 프로필라벨율 0.2894"
prod_oy_a000000256079,rdrd,[NEW/단독기획/리뷰이벤트] rdrd 레드 애플 락토 진정 팝핑 토너 95g 응급진정 KIT 기획,toner,235,4.762,0.0255,0.1702,0.5447,high,63.39,88.10,2.55,100.00,"평균별점 4.762, 리뷰 235건, 재구매율 0.0255, 프로필라벨율 0.5447"
prod_oy_a000000248589,톤28,[화잘먹] 톤28 해남404 글로우 크림앤세럼 50ml,serum,234,4.876,0.4573,0.5769,0.4402,high,78.71,93.80,45.73,100.00,"평균별점 4.876, 리뷰 234건, 재구매율 0.4573, 프로필라벨율 0.4402"
prod_oy_a000000248974,rdrd,[NEW] rdrd 레드 애플 락토 진정 팝핑 토너 95g,toner,234,4.761,0.0256,0.1709,0.5427,high,63.36,88.05,2.56,100.00,"평균별점 4.761, 리뷰 234건, 재구매율 0.0256, 프로필라벨율 0.5427"
prod_oy_a000000249153,이즈앤트리,[NCT 재민PICK] 이즈앤트리 어니언 뉴페어 앰플 플러스 50ml 기획 (+겔크림 플러스 20ml),serum,232,4.668,0.0431,0.1207,0.3405,high,59.64,83.40,4.31,100.00,"평균별점 4.668, 리뷰 232건, 재구매율 0.0431, 프로필라벨율 0.3405"
prod_oy_a000000148252,라운드랩,[수분생기] 라운드랩 자작나무 수분 토너 300ml,toner,229,4.742,0.0524,0.1048,0.1790,high,60.90,87.10,5.24,100.00,"평균별점 4.742, 리뷰 229건, 재구매율 0.0524, 프로필라벨율 0.1790"
prod_oy_a000000212724,듀이트리,[흔적수분크림] 듀이트리 AC 딥 흔적 진정 크림 60ml,cream,229,4.598,0.0830,0.0830,0.1703,high,57.29,79.90,8.30,100.00,"평균별점 4.598, 리뷰 229건, 재구매율 0.0830, 프로필라벨율 0.1703"
prod_oy_a000000250211,헤이네이처,헤이네이처 어성초 앰플 40ml,serum,229,4.668,0.2183,0.1223,0.2402,high,62.66,83.40,21.83,100.00,"평균별점 4.668, 리뷰 229건, 재구매율 0.2183, 프로필라벨율 0.2402"
prod_oy_a000000165056,바이오더마,[슬로우에이징]바이오더마 센시비오 디펜시브 40ml,cream,227,4.744,0.2643,0.1189,0.3480,high,66.18,87.20,26.43,100.00,"평균별점 4.744, 리뷰 227건, 재구매율 0.2643, 프로필라벨율 0.3480"
prod_oy_a000000250209,바이오힐보,[슈링크홈디바이스] 바이오힐보 NAD프리즈셀 글로우 파워 세럼 30ml 기획,serum,227,4.727,0.0176,0.1586,0.3260,high,61.06,86.35,1.76,100.00,"평균별점 4.727, 리뷰 227건, 재구매율 0.0176, 프로필라벨율 0.3260"
prod_oy_a000000229523,성분에디터,[잡티미백케어] 성분에디터 머루포도 비타씨 다크 스팟 앰플 40ml,serum,226,4.496,0.0487,0.1681,0.3186,high,55.39,74.80,4.87,100.00,"평균별점 4.496, 리뷰 226건, 재구매율 0.0487, 프로필라벨율 0.3186"
prod_oy_a000000189171,폴라초이스,[모공컨트롤샷]폴라초이스 10% 나이아신아마이드 부스터 앰플 20ml 기획(+각질제거제 30ml 증정),serum,225,4.747,0.1156,0.1956,0.3289,high,63.96,87.35,11.56,100.00,"평균별점 4.747, 리뷰 225건, 재구매율 0.1156, 프로필라벨율 0.3289"
prod_oy_a000000214288,라운드랩,[10층탄력] 라운드랩 동백 딥 콜라겐 탄력 크림 50ml 기획 (+10ml),cream,223,4.834,0.0807,0.1749,0.4798,high,66.20,91.70,8.07,100.00,"평균별점 4.834, 리뷰 223건, 재구매율 0.0807, 프로필라벨율 0.4798"
prod_oy_a000000212250,오브제,[대용량] 오브제 포어 제로 필링 토너 310ml,toner,221,4.932,0.1448,0.1041,0.2443,high,68.29,96.60,14.48,100.00,"평균별점 4.932, 리뷰 221건, 재구매율 0.1448, 프로필라벨율 0.2443"
prod_oy_a000000188950,한율,한율 빨간쌀 보습탄력 크림 55ml,cream,220,4.827,0.0864,0.0864,0.4000,high,64.83,91.35,8.64,100.00,"평균별점 4.827, 리뷰 220건, 재구매율 0.0864, 프로필라벨율 0.4000"
prod_oy_a000000189015,후시다인,후시다인 더마 트러블 밸런싱 세럼 40g,serum,220,4.559,0.2818,0.1682,0.3864,high,62.12,77.95,28.18,100.00,"평균별점 4.559, 리뷰 220건, 재구매율 0.2818, 프로필라벨율 0.3864"
prod_oy_a000000204633,설화수,설화수 윤조에센스 단품/기획,serum,220,4.941,0.0227,0.1545,0.4136,high,67.44,97.05,2.27,100.00,"평균별점 4.941, 리뷰 220건, 재구매율 0.0227, 프로필라벨율 0.4136"
prod_oy_a000000175354,닥터자르트,[보습세럼]닥터자르트 세라마이딘 스킨 베리어 세럼 토너 150ml,toner,219,4.881,0.1416,0.1187,0.2603,high,67.05,94.05,14.16,100.00,"평균별점 4.881, 리뷰 219건, 재구매율 0.1416, 프로필라벨율 0.2603"
prod_oy_a000000159291,마몽드,마몽드 레티놀 앰플 토너 250ml,toner,218,4.638,0.0413,0.1514,0.3303,high,59.04,81.90,4.13,100.00,"평균별점 4.638, 리뷰 218건, 재구매율 0.0413, 프로필라벨율 0.3303"
prod_oy_a000000203855,비욘드,[유수분밸런스] 비욘드 엔젤아쿠아 보습 장벽 로션 200ml,lotion,217,4.788,0.0415,0.1198,0.3180,high,62.79,89.40,4.15,100.00,"평균별점 4.788, 리뷰 217건, 재구매율 0.0415, 프로필라벨율 0.3180"
prod_oy_a000000252735,에스테덤,[물광 에센스]에스테덤 셀룰러워터 에센스 125ml 기획 (+버블 펌프 50ml),serum,217,4.774,0.1244,0.1567,0.4009,high,64.84,88.70,12.44,100.00,"평균별점 4.774, 리뷰 217건, 재구매율 0.1244, 프로필라벨율 0.4009"
prod_oy_a000000192300,몰바니,몰바니 볼륨 인크리징 프로틴 크림 100ml,cream,215,4.902,0.1488,0.2233,0.4000,high,69.51,95.10,14.88,100.00,"평균별점 4.902, 리뷰 215건, 재구매율 0.1488, 프로필라벨율 0.4000"
prod_oy_a000000218641,아이디플라코스메틱,[스무살 앰플] 아이디플라코스메틱 엑소브이 플러스 앰플 30ml,serum,215,4.847,0.0326,0.2465,0.6186,high,67.00,92.35,3.26,100.00,"평균별점 4.847, 리뷰 215건, 재구매율 0.0326, 프로필라벨율 0.6186"
prod_oy_a000000229964,플로디카,플로디카 인투더 워터홀 앰플 50ml,serum,215,4.874,0.0558,0.1953,0.5814,high,67.51,93.70,5.58,100.00,"평균별점 4.874, 리뷰 215건, 재구매율 0.0558, 프로필라벨율 0.5814"
prod_oy_a000000233086,더랩바이블랑두,[대용량/화잘먹세럼] 더랩바이블랑두 올리고 히알루론산 딥 글로우 세럼 85ml 기획 (+15ml),serum,215,4.698,0.0419,0.1116,0.4000,high,60.65,84.90,4.19,100.00,"평균별점 4.698, 리뷰 215건, 재구매율 0.0419, 프로필라벨율 0.4000"
prod_oy_a000000255273,리쥬더마 EX,[리쥬란 제약사_4배속 급속진정]리쥬더마 EX 리페어링 크림 20g (+5g*2ea) 한정기획,cream,215,4.763,0.0186,0.1860,0.5209,high,63.32,88.15,1.86,100.00,"평균별점 4.763, 리뷰 215건, 재구매율 0.0186, 프로필라벨율 0.5209"
prod_oy_a000000231455,스킨푸드,[NEW/겉뽀속촉] 스킨푸드 피치뽀송 징크피씨에이 톤업 크림 50ml,cream,214,4.935,0.0140,0.1121,0.4486,high,66.86,96.75,1.40,100.00,"평균별점 4.935, 리뷰 214건, 재구매율 0.0140, 프로필라벨율 0.4486"
prod_oy_a000000199847,리얼베리어,리얼베리어 익스트림 에센스 토너 라이트 300ml 기획 (+라이트 크림 25ml),toner,211,4.801,0.0995,0.1848,0.3365,high,65.05,90.05,9.95,100.00,"평균별점 4.801, 리뷰 211건, 재구매율 0.0995, 프로필라벨율 0.3365"
prod_oy_a000000213112,파이코어,파이코어 디퍼런씨 블루바이옴 리페어 수딩크림 50ml,cream,211,4.905,0.0047,0.1943,0.4313,high,66.58,95.25,0.47,100.00,"평균별점 4.905, 리뷰 211건, 재구매율 0.0047, 프로필라벨율 0.4313"
prod_oy_a000000147109,유세린,[보습장벽크림] 유세린 우레아 리페어 크림 50ml,cream,210,4.686,0.2333,0.1714,0.2952,high,64.22,84.30,23.33,100.00,"평균별점 4.686, 리뷰 210건, 재구매율 0.2333, 프로필라벨율 0.2952"
prod_oy_a000000182584,닥터자르트,[한정기획/산뜻수분진정] 닥터자르트 시카페어 인텐시브 수딩 리페어 젤 크림 기획(50ml+15ml*2ea),cream,207,4.758,0.1594,0.1208,0.2609,high,64.05,87.90,15.94,100.00,"평균별점 4.758, 리뷰 207건, 재구매율 0.1594, 프로필라벨율 0.2609"
prod_oy_a000000166013,라로슈포제,라로슈포제 에빠끌라 울트라 컨센트레이티드 세럼 30ml,serum,205,4.829,0.0683,0.1171,0.3220,high,64.44,91.45,6.83,100.00,"평균별점 4.829, 리뷰 205건, 재구매율 0.0683, 프로필라벨율 0.3220"
prod_oy_a000000224124,브이앤에이뷰티,[리뉴얼/단독] 브이앤에이뷰티 안티옥시던트 래디언스 앰플 50ml 리필 기획세트 (+50ml 리필팩),serum,205,4.824,0.0732,0.1561,0.4341,high,65.36,91.20,7.32,100.00,"평균별점 4.824, 리뷰 205건, 재구매율 0.0732, 프로필라벨율 0.4341"
prod_oy_a000000247112,스킨앤랩,[NEW/잡티토닝] 스킨앤랩 글루타치온 앰플 토너 200ml,toner,205,4.941,0.0829,0.1610,0.5415,high,69.35,97.05,8.29,100.00,"평균별점 4.941, 리뷰 205건, 재구매율 0.0829, 프로필라벨율 0.5415"
prod_oy_a000000179544,비플레인,[트러블완화/수분진정] 비플레인 시카테롤 토너 200ml,toner,203,4.744,0.1330,0.1281,0.3103,high,63.45,87.20,13.30,100.00,"평균별점 4.744, 리뷰 203건, 재구매율 0.1330, 프로필라벨율 0.3103"
prod_oy_a000000172476,차앤박,차앤박(CNP) 프로폴리스 멀티 앰플밤 1+1 기획,cream,202,4.713,0.0891,0.1832,0.2970,high,62.21,85.65,8.91,100.00,"평균별점 4.713, 리뷰 202건, 재구매율 0.0891, 프로필라벨율 0.2970"
prod_oy_a000000139561,스킨푸드,[끝판꿀광+트러블개선] 스킨푸드 로열허니 프로폴리스 인리치 에센스,serum,201,4.781,0.0995,0.1194,0.1542,high,62.93,89.05,9.95,100.00,"평균별점 4.781, 리뷰 201건, 재구매율 0.0995, 프로필라벨율 0.1542"
prod_oy_a000000233882,바이오힐보,[광채세럼] 바이오힐보 NAD 프리즈셀 글로우 파워 세럼 30ml [단품/기획],serum,201,4.731,0.0100,0.1642,0.3383,high,61.14,86.55,1.00,100.00,"평균별점 4.731, 리뷰 201건, 재구매율 0.0100, 프로필라벨율 0.3383"
prod_oy_a000000234384,브링그린,[속보습] 브링그린 블루빈 B5-PDRN 마일드 크림 100ml (+블루빈로션 10ml),cream,197,4.635,0.0914,0.1371,0.3147,high,59.74,81.75,9.14,100.00,"평균별점 4.635, 리뷰 197건, 재구매율 0.0914, 프로필라벨율 0.3147"
prod_oy_a000000244993,제로이드,제로이드 인텐시브 크림 토너 200ml 기획 (+크림 10ml),toner,197,4.756,0.1574,0.1726,0.2589,high,64.46,87.80,15.74,100.00,"평균별점 4.756, 리뷰 197건, 재구매율 0.1574, 프로필라벨율 0.2589"
prod_oy_a000000155193,닥터자르트,닥터자르트 포어레미디 파하 익스폴리에이팅 세럼 (본품30ml+15ml 추가 증정),serum,196,4.459,0.0816,0.1224,0.3827,high,54.89,72.95,8.16,100.00,"평균별점 4.459, 리뷰 196건, 재구매율 0.0816, 프로필라벨율 0.3827"
prod_oy_a000000164251,플리프,플리프 시카-알로에 프레쉬 수분크림 150ml,cream,196,4.760,0.1531,0.1429,0.2653,high,64.22,88.00,15.31,100.00,"평균별점 4.760, 리뷰 196건, 재구매율 0.1531, 프로필라벨율 0.2653"
prod_oy_a000000010471,라로슈포제,라로슈포제 에빠끌라 MAT 세보 컨트롤링 모이스춰라이저,cream,195,4.646,0.2615,0.0718,0.2051,high,62.24,82.30,26.15,100.00,"평균별점 4.646, 리뷰 195건, 재구매율 0.2615, 프로필라벨율 0.2051"
prod_oy_a000000150815,아크네스,[기름종이토너] 아크네스 세범 밸런싱 스킨 200ml,toner,195,4.687,0.1949,0.1538,0.2769,high,63.21,84.35,19.49,100.00,"평균별점 4.687, 리뷰 195건, 재구매율 0.1949, 프로필라벨율 0.2769"
prod_oy_a000000244897,코스알엑스,[속보습]코스알엑스 더 6 펩타이드 스킨 부스터 세럼 30ml,serum,194,4.716,0.0206,0.0412,0.3557,high,59.79,85.80,2.06,100.00,"평균별점 4.716, 리뷰 194건, 재구매율 0.0206, 프로필라벨율 0.3557"
prod_oy_a000000145333,닥터디퍼런트,[산뜻/지성크림] 닥터디퍼런트 113 세콜지 모이스처라이저 100ml,cream,193,4.606,0.2124,0.1347,0.3575,high,61.55,80.30,21.24,100.00,"평균별점 4.606, 리뷰 193건, 재구매율 0.2124, 프로필라벨율 0.3575"
prod_oy_a000000137017,마녀공장,마녀공장 비피다 바이옴 콤플렉스 앰플 30ml,serum,192,4.646,0.0625,0.1042,0.2552,high,58.83,82.30,6.25,100.00,"평균별점 4.646, 리뷰 192건, 재구매율 0.0625, 프로필라벨율 0.2552"
prod_oy_a000000237491,코스노리,[수부지장벽토너] 코스노리 판테놀 베리어 토너 205ml,toner,192,4.953,0.0885,0.0573,0.2188,high,67.14,97.65,8.85,100.00,"평균별점 4.953, 리뷰 192건, 재구매율 0.0885, 프로필라벨율 0.2188"
prod_oy_a000000200310,토리든,토리든 셀메이징 비타C 브라이트닝 앰플 30ml,serum,191,4.503,0.0262,0.2042,0.4031,high,55.91,75.15,2.62,100.00,"평균별점 4.503, 리뷰 191건, 재구매율 0.0262, 프로필라벨율 0.4031"
prod_oy_a000000164614,어바웃미,어바웃미 숲 진정 수분 크림 80ml (100시간 수분지속 진정크림),cream,190,4.732,0.1526,0.1789,0.4684,high,64.81,86.60,15.26,100.00,"평균별점 4.732, 리뷰 190건, 재구매율 0.1526, 프로필라벨율 0.4684"
prod_oy_a000000216291,제로이드,제로이드 인텐시브 오인트 크림 80ml,cream,190,4.832,0.1789,0.2368,0.2526,high,67.59,91.60,17.89,100.00,"평균별점 4.832, 리뷰 190건, 재구매율 0.1789, 프로필라벨율 0.2526"
prod_oy_a000000229513,지피덤,[퀸승용 PICK] [장벽탄력/트러블] 지피덤 셀트리온EGF 스킨베리어 인텐시브 크림 80ml,cream,190,4.779,0.1579,0.3579,0.3105,high,67.21,88.95,15.79,100.00,"평균별점 4.779, 리뷰 190건, 재구매율 0.1579, 프로필라벨율 0.3105"
prod_oy_a000000250143,라로슈포제,라로슈포제 에빠끌라 K(+) 토너 200ml 기획(+에빠끌라 폼 50ml),toner,189,4.725,0.1905,0.1534,0.2011,high,63.79,86.25,19.05,100.00,"평균별점 4.725, 리뷰 189건, 재구매율 0.1905, 프로필라벨율 0.2011"
prod_oy_a000000176512,트러블레스,트러블레스 마일드 클리어 토너 에센스 200ml,toner,188,4.915,0.3989,0.1649,0.2660,high,73.62,95.75,39.89,100.00,"평균별점 4.915, 리뷰 188건, 재구매율 0.3989, 프로필라벨율 0.2660"
prod_oy_a000000228259,더마팩토리,더마팩토리 레티날 300ppm크림 30ml,cream,188,4.734,0.0691,0.1809,0.4149,high,62.95,86.70,6.91,100.00,"평균별점 4.734, 리뷰 188건, 재구매율 0.0691, 프로필라벨율 0.4149"
prod_oy_a000000229082,차앤박,[화잘먹토너] 차앤박 더마앤서 핑크토닝 PDRN 토너 200ml,toner,188,4.899,0.1117,0.1383,0.5319,high,68.50,94.95,11.17,100.00,"평균별점 4.899, 리뷰 188건, 재구매율 0.1117, 프로필라벨율 0.5319"
prod_oy_a000000246431,닥터자르트,[NEW단독기획/화잘먹세럼] 닥터자르트 세라마이딘 스킨 베리어 모이스쳐 리커버리 세럼 30ml 기획 (+크림15ml),serum,188,4.862,0.1968,0.3617,0.2660,high,70.09,93.10,19.68,100.00,"평균별점 4.862, 리뷰 188건, 재구매율 0.1968, 프로필라벨율 0.2660"
prod_oy_a000000149138,이즈앤트리,이즈앤트리 히아루론산 아쿠아 젤 크림 100ml,cream,187,4.701,0.1337,0.1604,0.3102,high,62.61,85.05,13.37,100.00,"평균별점 4.701, 리뷰 187건, 재구매율 0.1337, 프로필라벨율 0.3102"
