ingredient_id,name_ko,name_en,product_count,sources,paper_key,pmid,doi,title,journal,publication_date,publication_types,abstract_available,evidence_tier,evidence_kind,relation_scope,applicability,mapped_effect_ids,directions,evidence_spans,passed_stage_count,first_failed_filter,review_status,runtime_score_change
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref|pubmed,PMID:17613133,17613133,10.1080/10915810701351228,"Final report on the safety assessment of Glycyrrhetinic Acid, Potassium Glycyrrhetinate, Disodium Succinoyl Glycyrrhetinate, Glyceryl Glycyrrhetinate, Glycyrrhetinyl Stearate, Stearyl Glycyrrhetinate, Glycyrrhizic Acid, Ammonium Glycyrrhizate, Dipotassium Glycyrrhizate, Disodium Glycyrrhizate, Trisodium Glycyrrhizate, Methyl Glycyrrhizate, and Potassium Glycyrrhizinate.",International journal of toxicology,2007,Journal Article; Review,Y,8,review_or_reference,title_exact,combination_or_formulation,,,,0,exact_single_ingredient,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,pubmed,PMID:40957858,40957858,10.1111/jocd.70452,A Split-Face Randomized Study on the Efficacy of a Platinum-Liposome-Based Facial Mask Containing Soothing Ingredients for Post-Photorejuvenation Skin Recovery.,Journal of cosmetic dermatology,2025-Sep,Journal Article; Randomized Controlled Trial,Y,2,human_topical_rct,abstract_exact,combination_or_formulation,,unclear,"Incorporating platinum (Pt)-liposome technology along with soothing ingredients such as panthenol, dipotassium glycyrrhizate, madecassoside, and Portulaca oleracea extract is expected to offer enhanced reparative and anti-inflammatory effects, helping to alleviate post-procedural skin sensitivity and restore barrier integrity.",2,not_combination_product,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,pubmed,PMID:34087055,34087055,10.1111/jocd.14271,"An open-label, investigator-initiated, single-center, prospective, pilot clinical study to evaluate the efficacy of a skin whitening serum applied twice daily combined with a spot-preventing SPF50+ sunscreen in healthy female subjects with melasma hyperpigmentation.",Journal of cosmetic dermatology,2021-06-25,Clinical Trial; Journal Article,Y,2,human_topical_rct,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,pubmed,PMID:42108609,42108609,10.1111/jocd.70898,"Efficacy of a Topical Formulation on Skin Hydration and Barrier Function in Individuals With Xerosis: A 28-Day Randomized, Split-Leg, Untreated-Controlled Trial.",Journal of cosmetic dermatology,2026-May,Journal Article; Randomized Controlled Trial,Y,2,human_topical_rct,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,pubmed,PMID:28915283,28915283,,Clinical Evaluation of a Multi-Modal Facial Serum That Addresses Hyaluronic Acid Levels in Skin.,Journal of drugs in dermatology : JDD,2017-Sep-01,Journal Article; Randomized Controlled Trial,Y,2,human_topical_rct,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,pubmed,PMID:31916113,31916113,10.1007/s10616-019-00367-6,Restoration of calcium-induced differentiation potential and tight junction formation in HaCaT keratinocytes by functional attenuation of overexpressed high mobility group box-1 protein.,Cytotechnology,2020-01-08,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,pubmed,PMID:42056802,42056802,10.1016/j.bioadv.2026.214900,A upper critical solution temperature- and synergistic antioxidant-responsive tremella polysaccharide hydrogel for enhancing diabetic wound healing.,Biomaterials advances,2026-04-23,Journal Article,Y,6,animal,abstract_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1007/978-3-540-71095-0_3208,,10.1007/978-3-540-71095-0_3208,Dipotassium Glycyrrhizate,Springer Lexikon Kosmetik und Körperpflege,2007,book-chapter,N,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1007/springerreference_168460,,10.1007/springerreference_168460,Topical Growth Factors for Skin Rejuvenation,SpringerReference,2012-02-03,reference-entry,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1007/springerreference_168461,,10.1007/springerreference_168461,Topical Peptides and Proteins for Aging Skin,SpringerReference,2012-02-03,reference-entry,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1016/j.bcp.2015.07.039,,10.1016/j.bcp.2015.07.039,Dipotassium glycyrrhizate via HMGB1 or AMPK signaling suppresses oxidative stress during intestinal inflammation,Biochemical Pharmacology,2015-10,journal-article,N,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1016/j.colsurfb.2020.111152,,10.1016/j.colsurfb.2020.111152,Ammonium glycyrrhizate skin delivery from ultradeformable liposomes: A novel use as an anti-inflammatory agent in topical drug delivery,Colloids and Surfaces B: Biointerfaces,2020-09,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1016/j.dld.2021.11.015,,10.1016/j.dld.2021.11.015,Colonic inflammation accelerates the progression of liver disease: A protective role of dipotassium glycyrrhizate,Digestive and Liver Disease,2022-08,journal-article,N,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1016/j.jid.2017.07.617,,10.1016/j.jid.2017.07.617,421 Dipotassium glycyrrhizate attenuates the development of atopic dermatitis-like lesions in staphylococcus aureus treated human skin equivalent,Journal of Investigative Dermatology,2017-10,journal-article,N,5,ex_vivo_or_artificial_skin,title_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1016/j.job.2024.07.001,,10.1016/j.job.2024.07.001,Dipotassium glycyrrhizate prevents oral dysbiosis caused by Porphyromonas gingivalis in an in vitro saliva-derived polymicrobial biofilm model,Journal of Oral Biosciences,2024-09,journal-article,N,7,in_vitro,title_exact,route_mismatch,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1016/s0016-5085(15)33103-6,,10.1016/s0016-5085(15)33103-6,Tu1833 Dipotassium Glycyrrhizate Affects Oxidative Stress to Reduce Inflammation,Gastroenterology,2015-04,journal-article,N,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1016/s0016-5085(17)32571-4,,10.1016/s0016-5085(17)32571-4,Dipotassium Glycyrrhizate Modulates Genes with a Key Role in Mucosal Healing in Mice with a DSS-Induced Colitis and Improves in vitro Epithelial Barrier Functions,Gastroenterology,2017-04,journal-article,N,6,animal,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1016/s1873-9946(13)60117-8,,10.1016/s1873-9946(13)60117-8,P095 Dipotassium glycyrrhizate ameliorates DSS-induced colitis in mice by HMGB1 inhibition,Journal of Crohn's and Colitis,2013-02,journal-article,N,6,animal,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1021/jp5065165,,10.1021/jp5065165,Micelle Formation of Coenzyme Q 10 with Dipotassium Glycyrrhizate Using Inclusion Complex of Coenzyme Q 10 with γ-Cyclodextrin,The Journal of Physical Chemistry B,2014-10-02,journal-article,N,8,review_or_reference,title_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1093/ecco-jcc/jju027.141,,10.1093/ecco-jcc/jju027.141,P023. Dipotassium glycyrrhizate normalises the mucosal healing gene expression altered by inflammation in a murine model of colitis,Journal of Crohn's and Colitis,2015-02-01,journal-article,N,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1111/jre.13228,,10.1111/jre.13228,"Dipotassium glycyrrhizate and hinokitiol enhance macrophage efferocytosis by regulating recognition, uptake, and metabolism of apoptotic cells in vitro",Journal of Periodontal Research,2024-06,journal-article,Y,7,in_vitro,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1159/000502692,,10.1159/000502692,Low Dose of Dipotassium Glycyrrhizate Counteracts Atherosclerosis Progression in Apoe–/– Female Mice,Journal of Vascular Research,2019,journal-article,N,6,animal,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.13065/jksdh.2017.17.06.983,,10.13065/jksdh.2017.17.06.983,"Gingivitis reducing effect of calcium glycerophosphate, cetylpyridinium chloride and dipotassium glycyrrhizate containing dentifrice",Journal of Korean Society of Dental Hygiene,2017,journal-article,N,8,review_or_reference,title_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.1371/journal.pone.0066527,,10.1371/journal.pone.0066527,Dipotassium Glycyrrhizate Inhibits HMGB1-Dependent Inflammation and Ameliorates Colitis in Mice,PLoS ONE,2013-06-19,journal-article,N,6,animal,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.21236/ada432035,,10.21236/ada432035,Reactive Topical Skin Protectant,,2004-06-01,report,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.26226/m.6437c1212973c5001292d14c,,10.26226/m.6437c1212973c5001292d14c,"ISIDLB1716 - Dipotassium glycyrrhizinate inhibits hyaluronidase activity and preserves hyaluronic acid Level under UVB stress, contributing to skin moisture protection and aging fighting benefits",,2023-04-27,posted-content,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.31003/uspnf_m4569_01_01,,10.31003/uspnf_m4569_01_01,Ammonium Glycyrrhizate,,2021-08-16,standard,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
dipotassium_glycyrrhizate,다이포타슘글리시리제이트,Dipotassium Glycyrrhizate,2637,crossref,DOI:10.3389/fimmu.2019.00939,,10.3389/fimmu.2019.00939,Dipotassium Glycyrrhizate Improves Intestinal Mucosal Healing by Modulating Extracellular Matrix Remodeling Genes and Restoring Epithelial Barrier Functions,Frontiers in Immunology,2019-04-26,journal-article,N,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,crossref|pubmed,PMID:18627690,18627690,10.1007/978-3-540-71095-0_2230,Cocamidopropyl betaine.,"Dermatitis : contact, atopic, occupational, drug",2008,Journal Article; Review,Y,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,crossref|pubmed,PMID:11753899,11753899,10.1053/ajcd.2001.29549,Cocamidopropyl betaine allergy.,American journal of contact dermatitis : official journal of the American Contact Dermatitis Society,2001-Dec,Case Reports; Journal Article,Y,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,pubmed,PMID:38911545,38911545,10.1007/s43188-024-00243-2,"Safety assessment of cocamidopropyl betaine, a cosmetic ingredient.",Toxicological research,2024-05-21,Journal Article,Y,6,animal,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,pubmed,PMID:16914992,16914992,10.1097/01.mop.0000236387.56709.6d,Allergic contact dermatitis in children.,Current opinion in pediatrics,2006-Aug,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,pubmed,PMID:31724988,31724988,10.1097/der.0000000000000504,Allergens in Medical Hand Skin Cleansers.,"Dermatitis : contact, atopic, occupational, drug",2019,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,pubmed,PMID:21392028,21392028,10.1111/j.1600-0536.2010.01863.x,Is cocamidopropyl betaine a contact allergen? Analysis of network data and short review of the literature.,Contact dermatitis,2011-Apr,Journal Article; Review,Y,8,review_or_reference,title_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,pubmed,PMID:34524773,34524773,10.1097/der.0000000000000730,The History of Surfactants and Review of Their Allergic and Irritant Properties.,"Dermatitis : contact, atopic, occupational, drug",2021 Sep-Oct 01,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,pubmed,PMID:35805241,35805241,10.3390/ijerph19137588,Skin Toxicity of Selected Hair Cosmetic Ingredients: A Review Focusing on Hairdressers.,International journal of environmental research and public health,2022-06-21,"Journal Article; Meta-Analysis; Systematic Review; Research Support, Non-U.S. Gov't",Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,pubmed,PMID:22364510,22364510,10.1111/j.1600-0536.2011.02036.x,Occupational contact allergy to cocamidopropyl betaine and its impurities.,Contact dermatitis,2012-02-24,Journal Article,Y,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
cocamidopropyl_betaine,코카미도프로필베타인,Cocamidopropyl Betaine,2631,pubmed,PMID:23806164,23806164,10.1016/j.clindermatol.2013.01.014,Contact dermatitis: facts and controversies.,Clinics in dermatology,2013,Historical Article; Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
