ingredient_id,paper_key,pmid,doi,title,journal,publication_date,publication_types,sources,evidence_tier,evidence_kind,relation_scope,applicability,primary_status,all_statuses,mapped_effect_ids,new_effect_candidates,directions,statistical_support,correction_flag,full_text_status,evidence_spans,status_scope,review_status,runtime_score_change,policy_version
microcrystalline_cellulose,PMID:10065358,10065358,10.1081/ddc-100102165,In vitro release and diffusion studies of promethazine hydrochloride from polymeric dermatological bases using cellulose membrane and hairless mouse skin.,Drug development and industrial pharmacy,1999-Feb,Journal Article,pubmed,6,animal,abstract_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
biosaccharide_gum_1,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
biosaccharide_gum_1,DOI:10.1016/j.ijbiomac.2013.09.049,,10.1016/j.ijbiomac.2013.09.049,Topical gels of lidocaine HCl using cashew gum and Carbopol 940: Preparation and in vitro skin permeation,International Journal of Biological Macromolecules,2013-11,journal-article,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
biosaccharide_gum_1,DOI:10.1159/000072067,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
gardenia_florida_fruit_extract,DOI:10.3390/app16094088,,10.3390/app16094088,From Fruit Waste to Skin Care: In Vivo Evaluation of Topical Formulations Containing Apple Pomace Extract,Applied Sciences,2026-04-22,journal-article,crossref,4,human_topical_observational_or_use_test,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
gardenia_florida_fruit_extract,DOI:10.1142/s0192415x7600007x,,10.1142/s0192415x7600007x,Cardiovascular Effects of Gardenia Florida L. (Gardeniae Fructus) Extract,The American Journal of Chinese Medicine,1976-01,journal-article,crossref,6,animal,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
gardenia_florida_fruit_extract,DOI:10.1155/2022/8498974,,10.1155/2022/8498974,The Hair Growth-Promoting Effect of Gardenia florida Fruit Extract and Its Molecular Regulation,Evidence-Based Complementary and Alternative Medicine,2022-09-19,journal-article,crossref,6,animal,title_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
fructooligosaccharides,PMID:37446403,37446403,10.3390/ijms241311225,Transforming Psoriasis Care: Probiotics and Prebiotics as Novel Therapeutic Approaches.,International journal of molecular sciences,2023-07-07,Clinical Trial; Journal Article,pubmed,2,human_topical_rct,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,"This 12-week open-label, single-center clinical trial evaluated the efficacy of probiotics (Bacillus indicus (HU36), Bacillus subtilis (HU58), Bacillus coagulans (SC208), Bacillus licheniformis (SL307), and Bacillus clausii (SC109)) and precision prebiotics (fructooligosaccharides, xylooligosaccharides, and galactooligosaccharides) in patients with psoriasis receiving topical therapy, with an emphasis on potential metabolic, immunological, and gut microbiota changes.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
fructooligosaccharides,PMID:30204102,30204102,,INVESTIGATION OF PROTECTIVE EFFECTS OF SYNBIOTICS ON ALLERGOPATHY FORMATION.,Georgian medical news,2018,Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
fructooligosaccharides,PMID:29966024,29966024,10.3389/fimmu.2018.00630,Exploring Immune Development in Infants With Moderate to Severe Atopic Dermatitis.,Frontiers in immunology,2018-03-29,"Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",pubmed,2,human_topical_rct,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
synthetic_beeswax,DOI:10.1039/c6ra24424f,,10.1039/c6ra24424f,Synthetic lipopeptides as potential topical therapeutics in wound and skin care: in vitro studies of permeation and skin cells behaviour,RSC Advances,2016,journal-article,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
synthetic_beeswax,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
synthetic_beeswax,DOI:10.1159/000072067,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
propylparaben,PMID:30430875,30430875,10.1080/10717544.2018.1507059,"Potential combination topical therapy of anal fissure: development, evaluation, and clinical study†.",Drug delivery,2018-Nov,Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
propylparaben,PMID:15697177,15697177,10.1191/0748233703th177oa,In vivo and in vitro estrogen bioactivities of alkyl parabens.,Toxicology and industrial health,2003-Jul,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't",pubmed,6,animal,abstract_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
propylparaben,PMID:31828701,31828701,10.1007/s11356-019-07038-1,Serum analysis in women and in vitro skin assay for the assessment of exposure to parabens in antiperspirants.,Environmental science and pollution research international,2019-12-11,Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
acacia_senegal_gum,DOI:10.1039/9781849733106-00073,,10.1039/9781849733106-00073,Towards Achieving Stability and Sustainability of Gum Arabic ( Acacia Senegal ) Production in the Sudan,Gum Arabic,2011-11-07,book-chapter,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
acacia_senegal_gum,DOI:10.1039/9781849733106-00099,,10.1039/9781849733106-00099,Prospects for Genetic Improvement of Acacia Senegal: Can Molecular Approaches Deliver Better Gum Yield and Quality?,Gum Arabic,2011-11-07,book-chapter,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
acacia_senegal_gum,DOI:10.1039/9781849733106-00111,,10.1039/9781849733106-00111,Genetic Characterisation of Kenyan Acacia Senegal for Possible Improvement in Gum Arabic Quality and Production,Gum Arabic,2011-11-07,book-chapter,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
ectoin,PMID:17519560,17519560,10.1159/000103204,"In vivo assessment of Ectoin: a randomized, vehicle-controlled clinical trial.",Skin pharmacology and physiology,2007-05-23,Journal Article; Randomized Controlled Trial,crossref|pubmed,2,human_topical_rct,title_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,"In terms of antiageing properties, previous in vitro studies could be confirmed by this clinical trial, clarifying that the natural cell protection concept of Ectoin is transferable to skin care with manifold benefits.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
ectoin,DOI:10.20944/preprints202501.0431.v1,,10.20944/preprints202501.0431.v1,"Skin Antiaging and Skin Health Benefits of Probiotics Intake Combined with Topical Ectoin and Sodium Hyaluronate: A Randomized, Double-Blind, Placebo-Controlled Trial",,2025-01-06,posted-content,crossref|europe_pmc,2,human_topical_rct,title_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,"A clinical-instrumental study was conducted on 96 subjects with mild to moderate facial aging to demonstrate the efficacy of probiotics (Lactobacillus plantarum PBS067, Lactobacillus reuteri PBS072 and Lactobacillus rhamnosus LRH020) intake combined with topical ectoin and sodium hyaluronate. || Our findings clearly demonstrate the efficacy of probiotic intake combined with topical ectoin and sodium hyaluronate in enhancing skin health and mitigating signs of skin aging.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
ectoin,PMID:40742058,40742058,10.1684/ejd.2025.4890,"Efficacy and safety of commercially available cosmetic perioperative skincare products for non-invasive energy-based device treatment: a single-centre, randomized, placebo-controlled trial.",European journal of dermatology : EJD,2025-Jun-01,Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
phenethyl_alcohol,PMID:12692635,12692635,,NTP Toxicology and Carcinogenesis Studies of a-Methylbenzyl Alcohol (CAS No. 98-85-1) in F344/N Rats and B6C3F1 Mice (Gavage Studies).,National Toxicology Program technical report series,1990-Jan,Journal Article,pubmed,6,animal,abstract_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
phenethyl_alcohol,PMID:26940643,26940643,10.1111/ics.12317,A new alternative to cosmetics preservation and the effect of the particle size of the emulsion droplets on preservation efficacy.,International journal of cosmetic science,2016-04-05,Journal Article,pubmed,7,in_vitro,abstract_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
phenethyl_alcohol,PMID:33631667,33631667,10.1016/j.bbrc.2021.02.050,Effects of trans-2-nonenal and olfactory masking odorants on proliferation of human keratinocytes.,Biochemical and biophysical research communications,2021-02-22,"Journal Article; Research Support, Non-U.S. Gov't",pubmed,7,in_vitro,abstract_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,"Co-application of masking odorants (dihydromycenol, benzaldehyde, linalool, phenethyl alcohol, benzyl acetate and anisaldehyde), but not non-masking odorants (1,8-cineol, β-damascone, and o-t-butylcyclohexyl acetate), reduced the effect of (E)-2-nonenal on keratinocyte proliferation, and restored the thickness and number of proliferative cells in a three-dimensional epidermal equivalent model.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
salix_alba_willow_bark_extract,DOI:10.1002/ptr.5377,,10.1002/ptr.5377,Efficacy and Safety of White Willow Bark ( Salix alba ) Extracts,Phytotherapy Research,2015-08,journal-article,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
salix_alba_willow_bark_extract,DOI:10.3390/cahd2020-08602,,10.3390/cahd2020-08602,"Natural Aspirin-Like Compounds from White Willow (Salix alba) Bark Extract Prevent Structural Changes of Human Hemoglobin during In Vitro Non-Enzymatic Glycation and Fructation, Preserving Its Peroxidase and Esterase Activity",The 1st International e-Conference on Antioxidants in Health and Disease,2020-11-30,proceedings-article,crossref,7,in_vitro,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
salix_alba_willow_bark_extract,DOI:10.2478/alife-2018-0023,,10.2478/alife-2018-0023,Effect of the Dietary Willow Bark Extract (Salix Alba) on the Caecal Microbial Population of Broilers (14-28 Days) Reared at 32˚C,"“Agriculture for Life, Life for Agriculture” Conference Proceedings",2018-07-01,journal-article,crossref,8,review_or_reference,unconfirmed,route_mismatch,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
gluconolactone,PMID:33769633,33769633,10.1111/srt.13044,Corneometric evaluation of skin moisture after application of 10% and 30% gluconolactone,Skin Research and Technology,2021-09,journal-article,crossref|pubmed,4,human_topical_observational_or_use_test,title_exact,human_topical,score_candidate_supporting,score_candidate_supporting,effect_moisture_barrier,,positive,Y,N,not_checked,"Skin hydration is determined its lipid content, which inhibits water loss from the epidermis, as well as other substances such as polyhydroxy acids and gluconolactone that can bind water. || Results Corneometric measurements showed a significant increase in facial skin hydration after gluconolactone treatment.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
gluconolactone,PMID:1303072,1303072,10.1111/j.1440-0960.1992.tb00100.x,A comparative study of gluconolactone versus benzoyl peroxide in the treatment of acne.,The Australasian journal of dermatology,1992,"Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't",pubmed,2,human_topical_rct,title_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,We have performed a double-blind clinical trial on 150 patients to evaluate the efficacy and skin tolerance of the alpha hydroxy acid gluconolactone 14% in solution (Nuvoderm lotion) in the treatment of mild to moderate acne when compared with its vehicle (placebo) and 5% benzoyl peroxide lotion.,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
gluconolactone,PMID:29417793,29417793,10.23736/s0392-0488.18.05710-3,Novel combination for the treatment of acne differentiated based on gender: a new step towards personalized treatment.,"Giornale italiano di dermatologia e venereologia : organo ufficiale, Societa italiana di dermatologia e sifilografia",2018-02-07,Comparative Study; Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
