portfolio_rank,selected_for_portfolio,ingredient_id,name_ko,name_en,product_count,current_runtime,effect_ids,best_evidence_tier,best_signal_score,best_relation_scope,best_applicability,best_pmid,best_title,evidence_component,product_component,function_component,portfolio_score,selection_reason,review_status,score_change
258,Y,acetyl_heptapeptide_4,아세틸헵타펩타이드-4,Acetyl Heptapeptide-4,132,N,effect_moisture_barrier,,0,,,,,0.0000,13.8976,20.0000,33.8976,product_usage+official_function,candidate_unverified,none
259,Y,alanyl_glutamine,알라닐글루타민,Alanyl Glutamine,130,N,effect_moisture_barrier,,0,,,,,0.0000,13.8545,20.0000,33.8545,product_usage+official_function,candidate_unverified,none
260,Y,capsicum_annuum_fruit_extract_capsicum_frutescens_fruit_extract,고추열매추출물,Capsicum Annuum Fruit Extract|Capsicum Frutescens Fruit Extract,126,N,effect_acne_sebum|effect_moisture_barrier,,0,,,,,0.0000,13.7664,20.0000,33.7664,product_usage+official_function,candidate_unverified,none
261,Y,prunus_persica_peach_flower_extract,복사나무꽃추출물,Prunus Persica (Peach) Flower Extract,125,N,effect_moisture_barrier,,0,,,,,0.0000,13.7439,20.0000,33.7439,product_usage+official_function,candidate_unverified,none
262,Y,saccharide_hydrolysate,사카라이드하이드롤리세이트,Saccharide Hydrolysate,124,N,effect_moisture_barrier,,0,,,,,0.0000,13.7213,20.0000,33.7213,product_usage+official_function,candidate_unverified,none
263,Y,brassica_oleracea_acephala_leaf_extract,케일잎추출물,Brassica Oleracea Acephala Leaf Extract,121,N,effect_moisture_barrier,,0,,,,,0.0000,13.6523,20.0000,33.6523,product_usage+official_function,candidate_unverified,none
264,Y,calcium_lactate,칼슘락테이트,Calcium Lactate,118,N,effect_exfoliation,,0,,,,,0.0000,13.5815,20.0000,33.5815,product_usage+official_function,candidate_unverified,none
265,Y,theanine,테아닌,Theanine,48,N,effect_moisture_barrier,6,5,abstract_exact,route_mismatch,31804534,Seven-day Green Tea Supplementation Revamps Gut Microbiome and Caecum/Skin Metabolome in Mice from Stress.,2.5000,11.0599,20.0000,33.5599,paper_signal+product_usage+official_function,candidate_unverified,none
266,Y,ethylhexyl_palmitate,에틸헥실팔미테이트,Ethylhexyl Palmitate,3952,N,effect_moisture_barrier,,0,,,,,0.0000,23.5368,10.0000,33.5368,product_usage+official_function,candidate_unverified,none
267,Y,hydrogenated_soybean_oil,하이드로제네이티드돌콩오일,Hydrogenated Soybean Oil,116,N,effect_moisture_barrier,,0,,,,,0.0000,13.5333,20.0000,33.5333,product_usage+official_function,candidate_unverified,none
268,Y,jasminum_officinale_jasmine_flower_leaf_extract,커먼자스민꽃/잎추출물,Jasminum Officinale (Jasmine) Flower/Leaf Extract,113,N,effect_calming|effect_moisture_barrier,,0,,,,,0.0000,13.4595,20.0000,33.4595,product_usage+official_function,candidate_unverified,none
269,Y,glyceryl_caprylate,글리세릴카프릴레이트,Glyceryl Caprylate,3834,N,effect_moisture_barrier,,0,,,,,0.0000,23.4506,10.0000,33.4506,product_usage+official_function,candidate_unverified,none
270,Y,mimosa_tenuiflora_bark_extract,미모사 테누이플로라나무껍질추출물,Mimosa Tenuiflora Bark Extract,111,N,effect_calming|effect_moisture_barrier,,0,,,,,0.0000,13.4092,20.0000,33.4092,product_usage+official_function,candidate_unverified,none
271,Y,peg_32,피이지-32,PEG-32,111,N,effect_moisture_barrier,,0,,,,,0.0000,13.4092,20.0000,33.4092,product_usage+official_function,candidate_unverified,none
272,Y,peg_6,피이지-6,PEG-6,109,N,effect_moisture_barrier,,0,,,,,0.0000,13.3580,20.0000,33.3580,product_usage+official_function,candidate_unverified,none
273,Y,peg_45m,피이지-45M,PEG-45M,106,N,effect_moisture_barrier,,0,,,,,0.0000,13.2794,20.0000,33.2794,product_usage+official_function,candidate_unverified,none
274,Y,avena_sativa_oat_meal_extract,귀리가루추출물,Avena Sativa (Oat) Meal Extract,105,N,effect_calming,,0,,,,,0.0000,13.2527,20.0000,33.2527,product_usage+official_function,candidate_unverified,none
275,Y,viola_tricolor_extract,삼색제비꽃추출물,Viola Tricolor Extract,104,N,effect_calming|effect_moisture_barrier,,0,,,,,0.0000,13.2258,20.0000,33.2258,product_usage+official_function,candidate_unverified,none
276,Y,isostearyl_isostearate,아이소스테아릴아이소스테아레이트,Isostearyl Isostearate,248,N,effect_moisture_barrier,8,15,title_exact,reference_only,20642769,Superior effect of isostearyl isostearate on improvement in stratum corneum water permeability barrier function as examined by the plastic occlusion stress test.,7.5000,15.6797,10.0000,33.1797,paper_signal+product_usage+official_function,candidate_unverified,none
277,Y,streptococcus_thermophilus_ferment,스트렙토코쿠스 테르모필루스발효물,Streptococcus Thermophilus Ferment,102,N,effect_moisture_barrier,,0,,,,,0.0000,13.1712,20.0000,33.1712,product_usage+official_function,candidate_unverified,none
278,Y,pseudozyma_epicola_camellia_sinensis_seed_oil_ferment_kcia_22536,슈도지마 에피콜라/녹차씨오일발효추출여과물,Pseudozyma Epicola/Camellia Sinensis Seed Oil Ferment Extract Filtrate,100,N,effect_moisture_barrier,,0,,,,,0.0000,13.1154,20.0000,33.1154,product_usage+official_function,candidate_unverified,none
279,Y,tripropylene_glycol,트라이프로필렌글라이콜,Tripropylene Glycol,100,N,effect_moisture_barrier,,0,,,,,0.0000,13.1154,20.0000,33.1154,product_usage+official_function,candidate_unverified,none
280,Y,copper_pca,카퍼피씨에이,Copper PCA,98,N,effect_moisture_barrier,,0,,,,,0.0000,13.0586,20.0000,33.0586,product_usage+official_function,candidate_unverified,none
281,Y,sambucus_nigra_flower_extract,엘더꽃추출물,Sambucus Nigra Flower Extract,98,N,effect_calming,,0,,,,,0.0000,13.0586,20.0000,33.0586,product_usage+official_function,candidate_unverified,none
282,Y,albatrellus_confluens_mushroom_extract,다발방패버섯추출물,Albatrellus Confluens (Mushroom) Extract,97,N,effect_moisture_barrier,,0,,,,,0.0000,13.0297,20.0000,33.0297,product_usage+official_function,candidate_unverified,none
283,Y,potassium_lactate,포타슘락테이트,Potassium Lactate,96,N,effect_moisture_barrier,,0,,,,,0.0000,13.0006,20.0000,33.0006,product_usage+official_function,candidate_unverified,none
284,Y,phenyl_trimethicone,페닐트라이메티콘,Phenyl Trimethicone,3264,N,effect_moisture_barrier,,0,,,,,0.0000,22.9934,10.0000,32.9934,product_usage+official_function,candidate_unverified,none
285,Y,methyl_gluceth_10,메틸글루세스-10,Methyl Gluceth-10,95,N,effect_moisture_barrier,,0,,,,,0.0000,12.9711,20.0000,32.9711,product_usage+official_function,candidate_unverified,none
286,Y,peg_4,피이지-4,PEG-4,95,N,effect_moisture_barrier,,0,,,,,0.0000,12.9711,20.0000,32.9711,product_usage+official_function,candidate_unverified,none
287,Y,hexapeptide_2,헥사펩타이드-2,Hexapeptide-2,94,N,effect_brightening,,0,,,,,0.0000,12.9414,20.0000,32.9414,product_usage+official_function,candidate_unverified,none
288,Y,peg_150,피이지-150,PEG-150,93,N,effect_moisture_barrier,,0,,,,,0.0000,12.9113,20.0000,32.9113,product_usage+official_function,candidate_unverified,none
289,Y,jasminum_officinale_jasmine_extract,커먼자스민추출물,Jasminum Officinale (Jasmine) Extract,90,N,effect_calming|effect_moisture_barrier,,0,,,,,0.0000,12.8191,20.0000,32.8191,product_usage+official_function,candidate_unverified,none
290,Y,diisostearyl_malate,다이아이소스테아릴말레이트,Diisostearyl Malate,3046,N,effect_moisture_barrier,,0,,,,,0.0000,22.7970,10.0000,32.7970,product_usage+official_function,candidate_unverified,none
291,Y,cryptomeria_japonica_leaf_extract,삼나무잎추출물,Cryptomeria Japonica Leaf Extract,87,N,effect_moisture_barrier,,0,,,,,0.0000,12.7239,20.0000,32.7239,product_usage+official_function,candidate_unverified,none
292,Y,magnesium_lactate,마그네슘락테이트,Magnesium Lactate,14,N,effect_exfoliation,8,10,abstract_exact,reference_only,20456095,Analysis of human face skin surface molecules in situ by Fourier-transform infrared spectroscopy.,5.0000,7.6958,20.0000,32.6958,paper_signal+product_usage+official_function,candidate_unverified,none
293,Y,sodium_glucuronate,소듐글루쿠로네이트,Sodium Glucuronate,86,N,effect_moisture_barrier,,0,,,,,0.0000,12.6914,20.0000,32.6914,product_usage+official_function,candidate_unverified,none
294,Y,saccharomyces_barley_seed_ferment_filtrate,효모/보리씨발효여과물,Saccharomyces/Barley Seed Ferment Filtrate,85,N,effect_moisture_barrier,,0,,,,,0.0000,12.6585,20.0000,32.6585,product_usage+official_function,candidate_unverified,none
295,Y,myrothamnus_flabellifolia_leaf_stem_extract,미로탐누스 플라벨리폴리아잎/줄기추출물,Myrothamnus Flabellifolia Leaf/Stem Extract,84,N,effect_moisture_barrier,,0,,,,,0.0000,12.6253,20.0000,32.6253,product_usage+official_function,candidate_unverified,none
296,Y,prunus_speciosa_flower_extract,오시마체리꽃추출물,Prunus Speciosa Flower Extract,83,N,effect_moisture_barrier,,0,,,,,0.0000,12.5917,20.0000,32.5917,product_usage+official_function,candidate_unverified,none
297,Y,menthyl_pca,멘틸피씨에이,Menthyl PCA,81,N,effect_moisture_barrier,,0,,,,,0.0000,12.5232,20.0000,32.5232,product_usage+official_function,candidate_unverified,none
298,Y,carnitine_hcl,카르니틴에이치씨엘,Carnitine HCl,79,N,effect_moisture_barrier,,0,,,,,0.0000,12.4530,20.0000,32.4530,product_usage+official_function,candidate_unverified,none
299,Y,octyldodecyl_citrate_crosspolymer,옥틸도데실시트레이트크로스폴리머,Octyldodecyl Citrate Crosspolymer,79,N,effect_moisture_barrier,,0,,,,,0.0000,12.4530,20.0000,32.4530,product_usage+official_function,candidate_unverified,none
300,Y,salvia_officinalis_sage_extract,살비아추출물,Salvia Officinalis (Sage) Extract,79,N,effect_acne_sebum|effect_calming|effect_moisture_barrier,,0,,,,,0.0000,12.4530,20.0000,32.4530,product_usage+official_function,candidate_unverified,none
301,Y,dimethicone_divinyldimethicone_silsesquioxane_crosspolymer,다이메티콘/다이비닐다이메티콘/실세스퀴옥세인크로스폴 리머,Dimethicone/Divinyldimethicone/Silsesquioxane Crosspolymer,78,N,effect_moisture_barrier,,0,,,,,0.0000,12.4173,20.0000,32.4173,product_usage+official_function,candidate_unverified,none
302,Y,prunus_persica_peach_leaf_extract,복사나무잎추출물,Prunus Persica (Peach) Leaf Extract,77,N,effect_moisture_barrier,,0,,,,,0.0000,12.3811,20.0000,32.3811,product_usage+official_function,candidate_unverified,none
303,Y,stearyl_alcohol,스테아릴알코올,Stearyl Alcohol,2607,N,effect_moisture_barrier,,0,,,,,0.0000,22.3549,10.0000,32.3549,product_usage+official_function,candidate_unverified,none
304,Y,ethyl_lauroyl_arginate_hcl,에칠라우로일알지네이트하이드로클로라이드,Ethyl Lauroyl Arginate HCl,73,N,effect_acne_sebum,,0,,,,,0.0000,12.2315,20.0000,32.2315,product_usage+official_function,candidate_unverified,none
305,Y,hibiscus_rosa_sinensis_flower_extract,하와이무궁화꽃추출물,Hibiscus Rosa-Sinensis Flower Extract,73,N,effect_moisture_barrier,,0,,,,,0.0000,12.2315,20.0000,32.2315,product_usage+official_function,candidate_unverified,none
306,Y,saccharomyces_potato_extract_ferment_filtrate,효모/감자추출물발효여과물,Saccharomyces/Potato Extract Ferment Filtrate,72,N,effect_moisture_barrier,,0,,,,,0.0000,12.1928,20.0000,32.1928,product_usage+official_function,candidate_unverified,none
307,Y,manganese_pca,망가니즈피씨에이,Manganese PCA,69,N,effect_moisture_barrier,,0,,,,,0.0000,12.0735,20.0000,32.0735,product_usage+official_function,candidate_unverified,none
308,Y,xylityl_sesquicaprylate,자일리틸세스퀴카프릴레이트,Xylityl Sesquicaprylate,69,N,effect_moisture_barrier,,0,,,,,0.0000,12.0735,20.0000,32.0735,product_usage+official_function,candidate_unverified,none
309,Y,collagen_water,콜라겐수,Collagen Water,67,N,effect_moisture_barrier,,0,,,,,0.0000,11.9912,20.0000,31.9912,product_usage+official_function,candidate_unverified,none
310,Y,ruscus_aculeatus_root_extract,부처스브룸뿌리추출물,Ruscus Aculeatus Root Extract,67,N,effect_calming,,0,,,,,0.0000,11.9912,20.0000,31.9912,product_usage+official_function,candidate_unverified,none
311,Y,melilotus_officinalis_extract,옐로우스위트클로버추출물,Melilotus Officinalis Extract,66,N,effect_calming,,0,,,,,0.0000,11.9491,20.0000,31.9491,product_usage+official_function,candidate_unverified,none
312,Y,tuber_melanosporum_extract,검은서양송로추출물,Tuber Melanosporum Extract,66,N,effect_moisture_barrier,,0,,,,,0.0000,11.9491,20.0000,31.9491,product_usage+official_function,candidate_unverified,none
313,Y,bidens_pilosa_extract,울산도깨비바늘추출물,Bidens Pilosa Extract,65,N,effect_moisture_barrier,,0,,,,,0.0000,11.9063,20.0000,31.9063,product_usage+official_function,candidate_unverified,none
314,Y,bambusa_vulgaris_leaf_stem_extract,밤부사 불가리스잎/줄기추출물,Bambusa Vulgaris Leaf/Stem Extract,64,N,effect_moisture_barrier,,0,,,,,0.0000,11.8629,20.0000,31.8629,product_usage+official_function,candidate_unverified,none
315,Y,camellia_sinensis_seed_extract,녹차씨추출물,Camellia Sinensis Seed Extract,64,N,effect_moisture_barrier,,0,,,,,0.0000,11.8629,20.0000,31.8629,product_usage+official_function,candidate_unverified,none
316,Y,peg_20_stearate,피이지-20스테아레이트,PEG-20 Stearate,64,N,effect_moisture_barrier,,0,,,,,0.0000,11.8629,20.0000,31.8629,product_usage+official_function,candidate_unverified,none
317,Y,triacontanyl_pvp,트라이아콘타닐피브이피,Triacontanyl PVP,63,N,effect_moisture_barrier,,0,,,,,0.0000,11.8189,20.0000,31.8189,product_usage+official_function,candidate_unverified,none
318,Y,ethyl_glucoside,에틸글루코사이드,Ethyl Glucoside,10,N,effect_moisture_barrier,8,10,abstract_exact,reference_only,34200668,"Ingredients, Functionality, and Safety of the Japanese Traditional Sweet Drink Amazake.",5.0000,6.8144,20.0000,31.8144,paper_signal+product_usage+official_function,candidate_unverified,none
319,Y,biota_orientalis_leaf_extract,측백나무잎추출물,Biota Orientalis Leaf Extract,62,N,effect_moisture_barrier,,0,,,,,0.0000,11.7741,20.0000,31.7741,product_usage+official_function,candidate_unverified,none
320,Y,foeniculum_vulgare_fennel_fruit_extract,회향열매추출물,Foeniculum Vulgare (Fennel) Fruit Extract,61,N,effect_calming|effect_moisture_barrier,,0,,,,,0.0000,11.7287,20.0000,31.7287,product_usage+official_function,candidate_unverified,none
321,Y,c12_15_alkyl_benzoate,C12-15알킬벤조에이트,C12-15 Alkyl Benzoate,2065,N,effect_moisture_barrier,,0,,,,,0.0000,21.6928,10.0000,31.6928,product_usage+official_function,candidate_unverified,none
322,Y,cordyceps_sinensis_extract,동충하초추출물,Cordyceps Sinensis Extract,60,N,effect_moisture_barrier,,0,,,,,0.0000,11.6824,20.0000,31.6824,product_usage+official_function,candidate_unverified,none
323,Y,prunus_domestica_fruit_extract,서양자두추출물,Prunus Domestica Fruit Extract,60,N,effect_moisture_barrier,,0,,,,,0.0000,11.6824,20.0000,31.6824,product_usage+official_function,candidate_unverified,none
324,Y,saussurea_involucrata_extract,스노우로투스추출물,Saussurea Involucrata Extract,60,N,effect_moisture_barrier,,0,,,,,0.0000,11.6824,20.0000,31.6824,product_usage+official_function,candidate_unverified,none
325,Y,cetearyl_olivate,세테아릴올리베이트,Cetearyl Olivate,2040,N,effect_moisture_barrier,,0,,,,,0.0000,21.6582,10.0000,31.6582,product_usage+official_function,candidate_unverified,none
326,Y,glycine_soja_soybean_oil,돌콩오일,Glycine Soja (Soybean) Oil,1990,N,effect_moisture_barrier,,0,,,,,0.0000,21.5877,10.0000,31.5877,product_usage+official_function,candidate_unverified,none
327,Y,acacia_seyal_gum_extract,시팀우드검추출물,Acacia Seyal Gum Extract,58,N,effect_moisture_barrier,,0,,,,,0.0000,11.5877,20.0000,31.5877,product_usage+official_function,candidate_unverified,none
328,Y,isohexadecane,아이소헥사데칸,Isohexadecane,1980,N,effect_moisture_barrier,,0,,,,,0.0000,21.5734,10.0000,31.5734,product_usage+official_function,candidate_unverified,none
329,Y,polycitronellol,폴리시트로넬올,Polycitronellol,57,N,effect_moisture_barrier,,0,,,,,0.0000,11.5391,20.0000,31.5391,product_usage+official_function,candidate_unverified,none
330,Y,isononyl_isononanoate,아이소노닐아이소노나노에이트,Isononyl Isononanoate,1929,N,effect_moisture_barrier,,0,,,,,0.0000,21.4993,10.0000,31.4993,product_usage+official_function,candidate_unverified,none
331,Y,lactamide_mea,락타마이드엠이에이,Lactamide MEA,56,N,effect_moisture_barrier,,0,,,,,0.0000,11.4897,20.0000,31.4897,product_usage+official_function,candidate_unverified,none
332,Y,sodium_polyacrylate,소듐폴리아크릴레이트,Sodium Polyacrylate,1875,N,effect_moisture_barrier,,0,,,,,0.0000,21.4187,10.0000,31.4187,product_usage+official_function,candidate_unverified,none
333,Y,alcaligenes_polysaccharides,알칼리게네스폴리사카라이드,Alcaligenes Polysaccharides,54,N,effect_moisture_barrier,,0,,,,,0.0000,11.3882,20.0000,31.3882,product_usage+official_function,candidate_unverified,none
