product_code,source_prefix,current_brand,product_name,suspected_brand,issue_type,recommended_action,confidence,note
cultbeauty_f2698c4871e362,cultbeauty,Sun Bum,Hair By Sam McKnight Sundaze Sea Spray 150ml,Hair by Sam McKnight,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Moroccanoil; Sun Bum
cultbeauty_285a809b9970c9,cultbeauty,The Ordinary,Hair by Sam McKnight Pure Genius 98% Natural Scalp Restoring Oil 30ml,Hair by Sam McKnight,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Embryolisse; The Ordinary
cultbeauty_3b77038b5bc038,cultbeauty,PATRICK TA,Hair by Sam McKnnight Crème Cleanse 250ml,Hair+,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PATRICK TA; lookfantastic Beauty Box
cultbeauty_b6a8a37337b029,cultbeauty,PATRICK TA,Hello Sunday The Everyday One Non-Nomodogenic Mineral Face Moisturiser SPF 50 70ml,Hello Sunday,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hello Sunday; PATRICK TA
cultbeauty_2101544c328fc9,cultbeauty,Sunday Riley,Hello Sunday The Mineral One Lightweight Serum with Hyaluronic Acid SPF50 30ml,Hello Sunday,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hello Sunday; Sunday Riley
cultbeauty_497035f39f39d6,cultbeauty,Augustinus Bader,Herbivore Botanicals Nova 15% Vitamin C and Turmeric Brightening Serum 30ml,Herbivore Botanicals,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Augustinus Bader; Dermalogica; Herbivore Botanicals
cultbeauty_0a15b13ef1d984,cultbeauty,Omorovicza,Herbivore Botanicals Cloud Milk Coconut + Maca Firming Body Cream 200ml,Herbivore Botanicals,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Herbivore Botanicals; Omorovicza
cultbeauty_b249f12de90c5b,cultbeauty,Pai,Herbivore Botanicals Moon Dew 1% Bakuchiol and Peptides Retinol Alternative Eye Cream,Herbivore Botanicals,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Herbivore Botanicals; Pai; The Ordinary
cultbeauty_d525e15bc87a7b,cultbeauty,Dr Dennis Gross,HigherDOSE Red Light Face Mask,HigherDOSE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr Dennis Gross; HigherDOSE
cultbeauty_5a24ff9c632ae1,cultbeauty,ESPA,HigherDOSE Sculpting Activator Gel,HigherDOSE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ESPA; HigherDOSE
cultbeauty_edc51b04751386,cultbeauty,PATRICK TA,HigherDOSE Full Body Red Light Mat,HigherDOSE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HigherDOSE; PATRICK TA
cultbeauty_41fb61ef5b059d,cultbeauty,Allies of Skin,Holifrog Owel Multi-Peptide Eye Cream 0.5 fl. oz,HoliFrog,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Allies of Skin; HoliFrog
cultbeauty_c0b0e9dd5f3a51,cultbeauty,HUDA BEAUTY,HoliFrog Grand Amino Cushion Cream 1.7 fl. oz.,HoliFrog,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; HoliFrog
cultbeauty_244c872e1ed805,cultbeauty,HUDA BEAUTY,HoliFrog Kosi Multi-Acid Mask 60ml,HoliFrog,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; HoliFrog
cultbeauty_8565f121ed9395,cultbeauty,OUAI,Holifrog Utopia Microflora Toner 120ml,HoliFrog,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HoliFrog; OUAI
cultbeauty_4de1843350f26a,cultbeauty,Charlotte Tilbury,ICONIC London Triple Threat Mascara 9ml Black,ICONIC LONDON,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Charlotte Tilbury; ICONIC London; L'Oréal Paris
cultbeauty_345e0fed77673a,cultbeauty,PATRICK TA,ICONIC London Butter Glaze Lip Balm (Various Shades) Strawberry Crush,ICONIC LONDON,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ICONIC London; PATRICK TA
cultbeauty_6c9f960bb699e0,cultbeauty,PATRICK TA,ICONIC London Get Cheeky Face Powder Palette,ICONIC LONDON,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ICONIC London; PATRICK TA
cultbeauty_c5c5edac82579d,cultbeauty,PATRICK TA,ICONIC London Soft Touch Blush 24g (Various Shades) Grace Juice,ICONIC LONDON,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Laura Mercier; PATRICK TA
cultbeauty_304c2fb1c2a489,cultbeauty,PATRICK TA,ICONIC London Soft Touch Bronzer (Various Shades) Toasty,ICONIC LONDON,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; PATRICK TA
cultbeauty_2fd797b2147b60,cultbeauty,Biossance,IT Cosmetics Confidence In An Eye Cream 15ml,IT Cosmetics,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Biossance; The Ordinary
cultbeauty_7f020def78f6bf,cultbeauty,Hourglass,IT Cosmetics Your Skin But Better CC+ Cream with SPF50 32ml (Various Shades) Medium Tan,IT Cosmetics,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hourglass; IT Cosmetics
cultbeauty_256c4d8d992d27,cultbeauty,Kiehl's Since 1851,IT Cosmetics Confidence in a Cream Anti-Aging Hydrating Moisturizer Travel Size 15ml,IT Cosmetics,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=IT Cosmetics; Kiehl's Since 1851
cultbeauty_256a831a9ca69e,cultbeauty,NYX Professional Makeup,IT Cosmetics Superhero Mascara - Black (Various Sizes),IT Cosmetics,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=L'Oréal Paris; NYX Professional Makeup
cultbeauty_a3a92bfa5e701c,cultbeauty,Paula's Choice,IT Cosmetics Bye Bye Pores Concentrated Derma Serum 30ml,IT Cosmetics,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=IT Cosmetics; Paula's Choice
cultbeauty_487ecb7e11b4d2,cultbeauty,Bondi Sands,Isle of Paradise Body Drops 75ml - Dark,Isle of Paradise,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; Isle of Paradise
cultbeauty_a54be4c0d4888a,cultbeauty,Bondi Sands,Isle of Paradise Self Tanning Drops 2.0 Dark 30ml,Isle of Paradise,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; Tan-Luxe
cultbeauty_bfed23827abe0d,cultbeauty,Drunk Elephant,Isle of Paradise Sunny Serum 30ml,Isle of Paradise,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; Drunk Elephant
cultbeauty_1811c86426f659,cultbeauty,Tan-Luxe,Isle of Paradise Body Drops 75ml - Light,Isle of Paradise,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Isle of Paradise; Tan-Luxe
cultbeauty_dcddc1dbd9f3eb,cultbeauty,Tan-Luxe,Isle of Paradise Gradual Daily Lotion - Light/Medium 250ml,Isle of Paradise,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; Tan-Luxe
cultbeauty_5eb127fbd5bad0,cultbeauty,Tan-Luxe,Isle of Paradise Gradual Daily Lotion - Medium/Dark 250ml,Isle of Paradise,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; Tan-Luxe
cultbeauty_9da709881e42d0,cultbeauty,The Ordinary,Isle of Paradise Self-Tanning Mousse - Dark 200ml,Isle of Paradise,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=The Ordinary; bareMinerals
cultbeauty_11e6b20c4e3766,cultbeauty,The Ordinary,Isle of Paradise Sunny Serum Bundle,Isle of Paradise,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bondi Sands; The Ordinary
cultbeauty_06443cf76d8faa,cultbeauty,Embryolisse,JVN Embody Volumising Conditioner 295ml,JVN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Embryolisse; OUAI
cultbeauty_2826e3cc6b4e86,cultbeauty,Fable & Mane,JVN Complete Pre-Wash Scalp Oil 50ml,JVN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Fable & Mane; OUAI
cultbeauty_d2a1247c005fd1,cultbeauty,PATRICK TA,JVN Complete Air Dry Cream - Jumbo 400ml,JVN,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PATRICK TA; lookfantastic Beauty Box
cultbeauty_1a3aa107901a9d,cultbeauty,Aesop,Jo Malone London Enrich Shower Cream 200ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Aesop; Tweezerman
cultbeauty_cb919c2e886dda,cultbeauty,BYREDO,Jo Malone London Enrich Body Balm 200ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=BYREDO; Jo Malone London
cultbeauty_bf04cbab549afc,cultbeauty,HUDA BEAUTY,Jo Malone London Care Collection Purify & Revitalise Duo,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; Jo Malone London
cultbeauty_f59e7270c2768e,cultbeauty,HUDA BEAUTY,Jo Malone London Cypress & Grapevine Hair & Body Wash 200ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; Jo Malone London
cultbeauty_faad7bf1c5003d,cultbeauty,HUDA BEAUTY,Jo Malone London English Oak & Hazelnut Body & Hand Wash 250ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Embryolisse; HUDA BEAUTY
cultbeauty_b6d5d613fe2834,cultbeauty,Lanolips,Jo Malone London Special Edition English Pear & Freesia Hand Cream 30ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Jo Malone London; Lanolips
cultbeauty_d6c6fa591ef042,cultbeauty,NARS,Jo Malone London English Pear & Sweet Pea Hand Cream 30ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Jo Malone London; NARS
cultbeauty_8e53829c497f83,cultbeauty,PATRICK TA,Jo Malone London Purify Shower Gel 200ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Jo Malone London; PATRICK TA
cultbeauty_6f6cfaa1a5d65f,cultbeauty,PATRICK TA,Jo Malone London Restore Body Scrub 200g,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Elemis; PATRICK TA
cultbeauty_278f4f719a04fe,cultbeauty,PATRICK TA,Jo Malone London Revitalise Body Gel-Cream 200ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Armani; PATRICK TA
cultbeauty_d7a4767b1f0fa6,cultbeauty,PATRICK TA,Jo Malone London Revitalise Exfoliating Soap 100g,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=BEAUTYPRO; PATRICK TA
cultbeauty_5a8f576c9cf226,cultbeauty,PATRICK TA,Jo Malone London Special Edition English Pear & Sweet Pea Hand Cream 30ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Neutrogena; PATRICK TA
cultbeauty_cef4a14f23ef14,cultbeauty,PATRICK TA,Jo Malone London Tomato Leaf Hand Wash 250ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PATRICK TA; YSL
cultbeauty_c82c55dc1d964b,cultbeauty,Paula's Choice,Jo Malone London Cypress & Grapevine Duo,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Paula's Choice; Tom Ford
cultbeauty_d2a0349624c77b,cultbeauty,SkinCeuticals,Jo Malone London Restore Body Oil 150ml,Jo Malone London,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; SkinCeuticals
cultbeauty_2267641901db03,cultbeauty,Alpha-H,Joonbyrd Daydreamer Body Serum 100ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Alpha-H; Joonbyrd
cultbeauty_0f6e7a6457573f,cultbeauty,Alpha-H,Joonbyrd Sunday Sofa Body Butter 200ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Alpha-H; Joonbyrd
cultbeauty_10bf844d71f2d3,cultbeauty,Fenty Beauty,Joonbyrd Daydreamer Body Serum Mini 15ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Fenty Beauty; Joonbyrd
cultbeauty_de95f5825aaed3,cultbeauty,Mario Badescu,Joonbyrd Little Love Body Lotion Mini 50ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Joonbyrd; Mario Badescu
cultbeauty_eb659e4103bc45,cultbeauty,OUAI,Joonbyrd Palm Wild Hand Wash 300ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Maybelline; OUAI
cultbeauty_3cdf95d107ef80,cultbeauty,PATRICK TA,Joonbyrd Big Time Longevity Body Wash,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PATRICK TA; SVR Laboratoires
cultbeauty_6f9e8a8e203860,cultbeauty,PATRICK TA,Joonbyrd Future Romance Body Glaze,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PATRICK TA; Sol de Janeiro
cultbeauty_e3938a33e690f7,cultbeauty,PATRICK TA,Joonbyrd Moon Swim Body Wash Mini 50ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Joonbyrd; PATRICK TA
cultbeauty_0feb1f50dfb1eb,cultbeauty,PATRICK TA,Joonbyrd Sunday Sofa Body Butter Mini 30ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Medik8; PATRICK TA
cultbeauty_2f2ce1c934e259,cultbeauty,PATRICK TA,Joonbyrd Violet Haze Body Scrub 200ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Joonbyrd; PATRICK TA
cultbeauty_1d020327b40fb9,cultbeauty,PATRICK TA,Joonbyrd Violet Haze Body Scrub Mini 30ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Color Wow; PATRICK TA
cultbeauty_0298df3145c86a,cultbeauty,Ultra Violette,Joonbyrd Wonder.Land Hand Lotion Mini 50ml,Joonbyrd,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=La Roche-Posay; Ultra Violette
cultbeauty_a0fa0d9da06c37,cultbeauty,Laura Mercier,Kora Organics Plant Stem Cell Retinol Alternative Moisturizer 15ml,KORA Organics,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Laura Mercier
cultbeauty_6585f98504b28a,cultbeauty,Medik8,Kora Organics Active Algae Calming Cleansing Balm 30ml,KORA Organics,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kora Organics; Medik8
cultbeauty_c5732987b877e6,cultbeauty,Medik8,Kora Organics Renewing Hand and Body Wash 300ml,KORA Organics,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Medik8
cultbeauty_686fc9fc2bc8f6,cultbeauty,Pai,Kora Organics Noni Glow Face Oil 10ml,KORA Organics,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kora Organics; Pai
cultbeauty_4c031eb04dd924,cultbeauty,Kora Organics,Kate Somerville +Retinol Vita C Power Serum 30ml,Kate Somerville,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kora Organics; MAC
cultbeauty_1d362ebf0c1918,cultbeauty,Medik8,Kate Somerville KateCeuticals SuperCell Rejuvenation Serum 30ml,Kate Somerville,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kate Somerville; Medik8
cultbeauty_0f6ff2a216d20c,cultbeauty,NARS,Kate Somerville Oil Free Moisturizer 1.7 fl. oz.,Kate Somerville,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kate Somerville; NARS
cultbeauty_e1258bd4b93033,cultbeauty,Paula's Choice,Kate Somerville ExfoliKate Intensive Exfoliating Treatment 15ml,Kate Somerville,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kate Somerville; Paula's Choice
cultbeauty_c2035d7b4d23f2,cultbeauty,Paula's Choice,Kate Somerville Exfolikate Resurfacing Body Scrub 150ml,Kate Somerville,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kate Somerville; Paula's Choice
cultbeauty_c47842595d400e,cultbeauty,Peter Thomas Roth,Kate Somerville Hydrakate Recharging Serum 30ml,Kate Somerville,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=La Roche-Posay; Peter Thomas Roth
cultbeauty_c2ba4866867bcf,cultbeauty,Summer Fridays,Kate Somerville HydraKate Pro-Collagen Lip Oil Elixir 7ml,Kate Somerville,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Elizabeth Arden; Summer Fridays
cultbeauty_1299f6a1d537ad,cultbeauty,Ultra Violette,Kate Somerville HydraKate Illuminating SPF 50+ Drops 50ml,Kate Somerville,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kate Somerville; Ultra Violette
cultbeauty_f3ef80b5360e46,cultbeauty,PATRICK TA,Kevyn Aucoin The Art of Blush & Glow - Peach,Kevyn Aucoin,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kevyn Aucoin; PATRICK TA
cultbeauty_c7f18c2f2c7bb1,cultbeauty,PATRICK TA,Kevyn Aucoin The Contour Eyeshadow Palette (Various Shades) Light,Kevyn Aucoin,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kevyn Aucoin; PATRICK TA
